DataSourceKey,DataSourceName,StoredProcedureName,DataSourceType,DatabaseName,ModuleGroup,ModuleName,InputCount,OutputCount,ReadRowLimit,GlobalAllow,SelfServiceable,Description,AddDate,UpdateDate
233649,BOMs_Get_All_Active (Part),BOMs_Get_All_Active,Stored Procedure,Part,Engineering,Bill of Materials,4,15,10000,true,1,,2020-11-20T18:11:58.907Z,2023-09-19T12:35:31.19Z
21277,BOMs_Get2 (Part),BOMs_Get2,Stored Procedure,Part,Engineering,Bill of Materials,1,8,1000,false,1,,2015-09-04T18:10:49.023Z,
11226,Cell_Job_Production_Add (Part),Cell_Job_Production_Add,Stored Procedure,Part,,,1,0,1000,false,1,,2015-02-19T20:01:53.717Z,2015-09-04T17:37:35.723Z
21941,Container_Add_Receiving (Part),Container_Add_Receiving,Stored Procedure,Part,Purchasing,Receiving,21,4,1000,true,1,,2015-09-04T18:17:16.593Z,2024-08-13T18:56:54.293Z
17695,Container_Adds_Get (Part),Container_Adds_Get,Stored Procedure,Part,Inventory,Inventory Tracking,4,13,1000,true,1,,2015-09-04T17:24:11.527Z,
3654,Container_And_Attributes_Get (Part),Container_And_Attributes_Get,Stored Procedure,Part,Inventory,Inventory Tracking,1,27,1000,true,1,,2014-06-23T12:14:56.4Z,2015-09-04T17:20:55.183Z
16705,Container_Attributes_By_Part_Get (Part),Container_Attributes_By_Part_Get,Stored Procedure,Part,Inventory,Inventory Tracking,6,25,1000,true,1,,2015-09-04T17:11:31.543Z,
6571,Container_Attributes_Get (Part),Container_Attributes_Get,Stored Procedure,Part,Inventory,Inventory Tracking,1,51,1000,true,1,,2014-09-24T09:05:50.4Z,2015-09-04T17:33:51.717Z
7774,Container_Attributes_Modify (Part),Container_Attributes_Modify,Stored Procedure,Part,Inventory,Inventory Tracking,43,0,1000,true,1,,2014-11-06T11:44:47.73Z,2015-09-04T17:33:51.747Z
16792,Container_Automated_Load_To_Workcenter (Part),Container_Automated_Load_To_Workcenter,Stored Procedure,Part,Inventory,Inventory Tracking,3,2,1000,true,1,,2015-09-04T17:12:03.217Z,
17223,Container_Component_Trace_Get (Part),Container_Component_Trace_Get,Stored Procedure,Part,Inventory,Advanced Inventory Traceability-Product Genealogy,4,9,1000,true,1,,2015-09-04T17:15:27.023Z,
24202,Container_Cost_Detail_Summary_Get (Part),Container_Cost_Detail_Summary_Get,Stored Procedure,Part,Costing,Actual Costing,1,5,1000,true,1,,2015-11-30T17:25:53.793Z,2015-12-01T15:29:26.44Z
17102,Container_Count_By_Location_Get_QR (Part),Container_Count_By_Location_Get_QR,Stored Procedure,Part,Inventory,Inventory Tracking,3,4,1000,true,1,,2015-09-04T17:14:15.913Z,
24157,Container_Detail_Get (Part),Container_Detail_Get,Stored Procedure,Part,Inventory,Inventory Tracking,1,15,1000,true,1,,2015-11-06T15:36:01.773Z,2015-11-09T12:02:48.07Z
6331,Container_Exists_Get (Part),Container_Exists_Get,Stored Procedure,Part,Inventory,Inventory Tracking,1,1,1000,true,1,,2014-09-15T15:03:58.14Z,2015-09-04T17:51:50.827Z
12157,Container_Full_Info_Get (Part),Container_Full_Info_Get,Stored Procedure,Part,Inventory,Inventory Tracking,1,21,1000,true,1,,2015-03-17T11:02:49.003Z,2016-08-24T15:00:54.283Z
4619,Container_Get (Part),Container_Get,Stored Procedure,Part,Inventory,Inventory Tracking,1,87,1000,true,1,,2014-07-29T12:57:44.537Z,2024-09-23T16:03:14.127Z
6455,Container_Get1 (Part),Container_Get1,Stored Procedure,Part,Inventory,Inventory Tracking,1,12,1000,true,1,,2014-09-18T17:02:55.24Z,2015-09-04T17:30:05.04Z
6556,Container_Get2 (Part),Container_Get2,Stored Procedure,Part,Inventory,Inventory Tracking,1,99,1000,true,1,,2014-09-23T15:00:05.047Z,2015-09-04T16:44:59.627Z
9121,Container_Get3 (Part),Container_Get3,Stored Procedure,Part,Inventory,Inventory Tracking,2,29,1000,true,1,,2014-12-19T12:25:21.957Z,2023-02-22T04:06:32.553Z
19030,Container_History_Report_Get (Part),Container_History_Report_Get,Stored Procedure,Part,Inventory,Inventory Tracking,10,13,1000,true,1,,2015-09-04T17:40:40.85Z,
4737,Container_History2_Get (Part),Container_History2_Get,Stored Procedure,Part,Inventory,Inventory Tracking,4,58,1000,true,1,,2014-08-05T09:54:54.263Z,2016-03-14T18:03:36.763Z
15206,Container_Information_By_Part_Get (Part),Container_Information_By_Part_Get,Stored Procedure,Part,Inventory,Inventory Tracking,3,26,1000,true,1,,2015-09-04T16:38:15.62Z,2015-09-04T20:18:15.373Z
18317,Container_Ingress_Egress_Job_Update (Part),Container_Ingress_Egress_Job_Update,Stored Procedure,Part,Inventory,Inventory Tracking,3,0,1000,true,1,,2015-09-04T17:31:34.45Z,
5976,Container_Job_Allocation_Get (Part),Container_Job_Allocation_Get,Stored Procedure,Part,Inventory,Inventory Tracking,5,31,1000,true,1,,2014-09-05T09:00:26.333Z,2023-11-02T12:36:08.267Z
19939,Container_Job_BOMs_By_Operation_Get (Part),Container_Job_BOMs_By_Operation_Get,Stored Procedure,Part,Production Tracking,Job Tracking System,3,13,1000,true,1,,2015-09-04T18:00:49.62Z,
16753,Container_Job_BOMs_Get (Part),Container_Job_BOMs_Get,Stored Procedure,Part,Production Tracking,Job Tracking System,3,10,1000,true,1,,2015-09-04T17:11:37.51Z,
15977,Container_Job_Certs_Get (Part),Container_Job_Certs_Get,Stored Procedure,Part,Inventory,Inventory Tracking,5,9,1000,true,1,,2015-09-04T16:45:08.41Z,2024-06-05T15:20:28.39Z
8233,Container_Job_Key_Update (Part),Container_Job_Key_Update,Stored Procedure,Part,Inventory,Inventory Tracking,6,0,1000,true,1,,2014-11-26T10:41:38.537Z,2019-02-25T16:20:18.27Z
18840,Container_Job_Ops_Uncomplete (Part),Container_Job_Ops_Uncomplete,Stored Procedure,Part,Production Tracking,Job Tracking System,3,2,1000,true,1,,2015-09-04T17:37:35.437Z,
239315,Container_Key_Get (Part),Container_Key_Get,Stored Procedure,Part,Engineering,Part List,1,1,1000,true,1,,2025-09-29T19:09:35.41Z,2025-10-21T15:10:34.573Z
232569,Container_Label_Serial_No_Verify_Get (Part),Container_Label_Serial_No_Verify_Get,Stored Procedure,Part,Inventory,Inventory Tracking,1,1,1,true,1,Verify pre-print container label.,2020-02-04T11:49:53.573Z,
21660,Container_Labels_Get (Part),Container_Labels_Get,Stored Procedure,Part,Inventory,Inventory Tracking,4,18,1000,true,1,,2015-09-04T18:12:10.29Z,
230250,Container_Last_Cycle_Count_Get (Part),Container_Last_Cycle_Count_Get,Stored Procedure,Part,Inventory,Cycle Count,1,3,1000,false,1,,2018-10-25T20:49:40.433Z,2019-02-25T16:20:18.27Z
23021,Container_Load_To_Workcenter_RF (Part),Container_Load_To_Workcenter_RF,Stored Procedure,Part,Inventory,Inventory Tracking,4,1,1000,true,1,,2015-09-04T18:33:03.697Z,
8176,Container_Move (Part),Container_Move,Stored Procedure,Part,Inventory,Inventory Tracking,8,0,1000,true,1,,2014-11-24T14:14:27.533Z,2015-09-04T17:15:18.283Z
17218,Container_Move_Simple (Part),Container_Move_Simple,Stored Procedure,Part,Inventory,Inventory Tracking,5,1,1000,true,1,,2015-09-04T17:15:25.953Z,
18546,Container_Note_Get (Part),Container_Note_Get,Stored Procedure,Part,Inventory,Inventory Tracking,1,1,1000,true,1,,2015-09-04T17:33:49.76Z,
17271,Container_Notes_Get (Part),Container_Notes_Get,Stored Procedure,Part,Inventory,Inventory Tracking,1,2,1000,true,1,,2015-09-04T17:15:44.923Z,
230303,Container_Piece_Key_Get (Part),Container_Piece_Key_Get,Stored Procedure,Part,Inventory,Serialized Piece Consumption and Trace,2,1,1000,true,1,,2018-11-08T14:08:09.64Z,2019-02-25T16:20:18.27Z
230255,Container_Piece_List_Audit_Get (Part),Container_Piece_List_Audit_Get,Stored Procedure,Part,Inventory,Serialized Piece Consumption and Trace,1,5,1000,true,1,,2018-10-27T04:42:56.23Z,2019-02-25T16:20:18.27Z
14091,Container_Quantity_Update (Part),Container_Quantity_Update,Stored Procedure,Part,,,5,0,1000,false,1,,2015-06-10T07:06:58.107Z,2015-09-04T18:33:15.207Z
13387,Container_Receipt_Report_Get (Part),Container_Receipt_Report_Get,Stored Procedure,Part,Purchasing,Receiving,1,57,1000,true,1,,2015-04-28T11:18:23.897Z,2016-10-06T10:31:34.003Z
21605,Container_Rejections_Get (Part),Container_Rejections_Get,Stored Procedure,Part,Production Tracking,Rejection Tracking,1,4,1000,true,1,,2015-09-04T18:11:56.797Z,
14934,Container_Releases_Get (Part),Container_Releases_Get,Stored Procedure,Part,Inventory,Inventory Tracking,1,27,1000,true,1,,2015-09-04T08:13:29.657Z,2015-09-04T17:27:38.413Z
2357,Container_Retire (Part),Container_Retire,Stored Procedure,Part,Inventory,Inventory Tracking,12,0,1000,true,1,,2014-04-28T17:12:45.333Z,2023-08-10T14:17:05.69Z
14699,Container_Shelf_Date_Get (Part),Container_Shelf_Date_Get,Stored Procedure,Part,Inventory,Inventory Tracking,1,2,1000,true,1,,2015-08-18T11:42:30.323Z,2015-08-18T11:42:42.527Z
3305,Container_Simple_Add (Part),Container_Simple_Add,Stored Procedure,Part,Inventory,Inventory Tracking,55,6,1000,true,1,,2014-06-12T17:19:52.09Z,2024-08-13T13:31:28.377Z
14036,Container_Split_RF (Part),Container_Split_RF,Stored Procedure,Part,Inventory,Inventory Tracking,6,2,1000,true,1,,2015-06-04T13:42:50.693Z,2015-09-04T17:30:28.133Z
234594,Container_Split_To_Provided_Serial_No (Part),Container_Split_To_Provided_Serial_No,Stored Procedure,Part,Inventory,Inventory Tracking,6,5,1000,true,1,,2021-08-11T12:44:04.66Z,2021-08-11T13:11:37.777Z
2463,Container_Status_Get (Part),Container_Status_Get,Stored Procedure,Part,Inventory,Inventory Tracking,13,4,1000,true,1,,2014-04-30T18:11:18.13Z,2016-08-24T14:35:57.147Z
6585,Container_Status_Get_Single (Part),Container_Status_Get_Single,Stored Procedure,Part,Inventory,Inventory Tracking,1,3,1000,true,1,,2014-09-24T09:29:23.07Z,2015-09-04T16:47:40.473Z
987,Container_Status_Picker_Get (Part),Container_Status_Picker_Get,Stored Procedure,Part,Inventory,Inventory Tracking,1,2,1000,true,1,,2014-02-26T21:30:08.727Z,2015-09-04T18:02:49.75Z
28525,Container_Status_Standard_Get (Part),Container_Status_Standard_Get,Stored Procedure,Part,Inventory,Inventory Tracking,15,19,1000,true,1,,2016-11-16T18:04:57.503Z,2017-03-14T22:21:29.23Z
17269,Container_Test_History_Get (Part),Container_Test_History_Get,Stored Procedure,Part,Inventory,Inventory Tracking,1,6,1000,true,1,,2015-09-04T17:15:44.57Z,
22503,Container_Trace_Actual_Depletion_Detail_Get (Part),Container_Trace_Actual_Depletion_Detail_Get,Stored Procedure,Part,Inventory,Advanced Inventory Traceability-Product Genealogy,13,38,1000,true,1,,2015-09-04T18:30:16.65Z,
22502,Container_Trace_Actual_Depletion_Get (Part),Container_Trace_Actual_Depletion_Get,Stored Procedure,Part,Inventory,Advanced Inventory Traceability-Product Genealogy,12,26,1000,true,1,,2015-09-04T18:30:15.99Z,2024-03-19T12:07:44.143Z
21178,Container_Trace_By_Production_Get (Part),Container_Trace_By_Production_Get,Stored Procedure,Part,Inventory,Advanced Inventory Traceability-Product Genealogy,7,11,1000,true,1,,2015-09-04T18:10:05.85Z,
20396,Container_Trace_By_Production_Receipt_Report_Get (Part),Container_Trace_By_Production_Receipt_Report_Get,Stored Procedure,Part,Inventory,Advanced Inventory Traceability-Product Genealogy,7,19,1000,true,1,,2015-09-04T18:05:53.433Z,
20397,Container_Trace_By_Production_Receipt_Report_Summary_Get (Part),Container_Trace_By_Production_Receipt_Report_Summary_Get,Stored Procedure,Part,Inventory,Advanced Inventory Traceability-Product Genealogy,7,12,1000,true,1,,2015-09-04T18:05:53.873Z,
15589,Container_Trace_By_Tracking_No_Get (Part),Container_Trace_By_Tracking_No_Get,Stored Procedure,Part,Inventory,Advanced Inventory Traceability-Product Genealogy,2,19,1000,true,1,,2015-09-04T16:41:58.577Z,
24120,Container_Trace_Children_Get (Part),Container_Trace_Children_Get,Stored Procedure,Part,Inventory,Advanced Inventory Traceability-Product Genealogy,1,2,1000,true,1,,2015-11-02T14:00:42.813Z,2015-11-02T14:25:28.793Z
8209,Container_Type_Get (Part),Container_Type_Get,Stored Procedure,Part,Inventory,Container Types,1,3,1000,true,1,,2014-11-25T15:55:26.333Z,2015-09-04T18:17:07.207Z
12540,Container_Type_Get_Full (Part),Container_Type_Get_Full,Stored Procedure,Part,Inventory,Container Types,2,43,1000,true,1,,2015-03-30T14:42:30.71Z,2020-01-24T07:43:58.9Z
17435,Container_Type_Items_Get (Part),Container_Type_Items_Get,Stored Procedure,Part,Inventory,Container Types,1,13,1000,true,1,,2015-09-04T17:21:19.64Z,
46,Container_Types_Get (Part),Container_Types_Get,Stored Procedure,Part,Inventory,Container Types,3,11,1000,true,1,,2014-02-01T05:00:00Z,2020-01-29T14:47:02.07Z
2361,Container_Types_Get_Full (Part),Container_Types_Get_Full,Stored Procedure,Part,Inventory,Container Types,8,18,1000,true,1,,2014-04-29T16:18:48.747Z,2015-11-19T17:25:14.737Z
2465,Container_Types_Part_Operations_Get (Part),Container_Types_Part_Operations_Get,Stored Procedure,Part,Inventory,Container Types,4,16,1000,true,1,,2014-05-06T13:50:49.537Z,2020-03-02T12:58:48.04Z
988,Container_Types_Picker_Get (Part),Container_Types_Picker_Get,Stored Procedure,Part,Inventory,Container Types,4,8,1000,true,1,,2014-02-26T21:29:36.933Z,2015-09-04T17:21:21.967Z
6423,Container_Update_Simple (Part),Container_Update_Simple,Stored Procedure,Part,Inventory,Inventory Tracking,29,1,1000,true,1,,2014-09-17T12:10:00.823Z,2018-10-09T20:55:40.473Z
4964,Container_Update_Status (Part),Container_Update_Status,Stored Procedure,Part,Inventory,Inventory Tracking,4,0,1000,true,1,,2014-08-11T11:18:40.967Z,2015-09-04T17:51:14.077Z
18575,Containers_By_Heat_Actual_Get (Part),Containers_By_Heat_Actual_Get,Stored Procedure,Part,Inventory,Inventory Tracking,45,27,1000,true,1,,2015-09-04T17:34:31.297Z,
22872,Containers_By_Last_Action_Today_Get (Part),Containers_By_Last_Action_Today_Get,Stored Procedure,Part,Inventory,Inventory Tracking,11,15,1000,true,1,,2015-09-04T18:31:50.85Z,
7187,Containers_By_Location_Get (Part),Containers_By_Location_Get,Stored Procedure,Part,Inventory,Inventory Tracking,9,53,10000,true,1,,2014-10-15T09:36:04.867Z,2023-12-13T13:30:13.67Z
237746,Containers_By_Location_Get2 (Part),Containers_By_Location_Get2,Stored Procedure,Part,Inventory,Inventory Tracking,16,47,10000,true,1,,2023-12-18T19:09:01.147Z,2023-12-18T20:29:00.197Z
19648,Containers_By_Location_Simple_Get (Part),Containers_By_Location_Simple_Get,Stored Procedure,Part,Inventory,Inventory Tracking,1,7,1000,true,1,,2015-09-04T17:57:44.803Z,
15981,Containers_By_Material_Container_Get (Part),Containers_By_Material_Container_Get,Stored Procedure,Part,Inventory,Inventory Tracking,1,10,1000,true,1,,2015-09-04T16:45:09.44Z,
8566,Containers_By_Part_Get (Part),Containers_By_Part_Get,Stored Procedure,Part,Inventory,Inventory Tracking,11,52,1000,true,1,,2014-12-05T15:57:02.13Z,2023-04-05T09:11:55.89Z
5904,Containers_By_Part_Get2 (Part),Containers_By_Part_Get2,Stored Procedure,Part,Inventory,Inventory Tracking,1,12,1000,true,1,,2014-09-03T14:15:07.617Z,2026-03-12T18:36:58.687Z
17750,Containers_By_Serial_No_List_Get (Part),Containers_By_Serial_No_List_Get,Stored Procedure,Part,Inventory,Inventory Tracking,1,6,1000,true,1,,2015-09-04T17:24:37.083Z,
8830,Containers_By_Supplier_Get (Part),Containers_By_Supplier_Get,Stored Procedure,Part,Inventory,Inventory Tracking,12,52,1000,true,1,,2014-12-11T15:51:26.597Z,2023-04-05T09:19:40.18Z
22951,Containers_FIFO_Split_Move (Part),Containers_FIFO_Split_Move,Stored Procedure,Part,Inventory,Inventory Tracking,5,2,1000,true,1,,2015-09-04T18:32:11.633Z,
172,Containers_Get2_RE (Part),Containers_Get2_RE,Stored Procedure,Part,Inventory,Inventory Tracking,30,49,1000,true,1,"Retrieves container records.

VisionPlex Note: Avoid using on a customer/supplier enabled screen.",2013-12-02T16:44:35.327Z,2020-11-09T16:44:38.05Z
18876,Containers_Lookup_Get (Part),Containers_Lookup_Get,Stored Procedure,Part,Inventory,Inventory Tracking,6,11,1000,true,1,,2015-09-04T17:37:44.9Z,
6149,Containers_Merge (Part),Containers_Merge,Stored Procedure,Part,Inventory,Inventory Tracking,11,0,1000,true,1,,2014-09-10T11:12:10.68Z,2015-09-04T16:40:56.573Z
18450,Containers_Updated_Get (Part),Containers_Updated_Get,Stored Procedure,Part,Inventory,Inventory Tracking,5,20,1000,true,1,,2015-09-04T17:32:33.567Z,
18877,Containers_WIP_Get (Part),Containers_WIP_Get,Stored Procedure,Part,Inventory,Inventory Tracking,9,22,1000,true,1,,2015-09-04T17:37:45.17Z,
19180,Containers_With_Heat_Characteristics_Get (Part),Containers_With_Heat_Characteristics_Get,Stored Procedure,Part,Inventory,Inventory Tracking,4,16,1000,true,1,,2015-09-04T17:43:20.877Z,
18430,Containers_With_Routing_Get (Part),Containers_With_Routing_Get,Stored Procedure,Part,Inventory,Inventory Tracking,6,16,1000,true,1,,2015-09-04T17:32:30.11Z,
14393,Control_Panel_Batch_Detail_Get (Part),Control_Panel_Batch_Detail_Get,Stored Procedure,Part,Production Tracking,Control Panel,1,7,1000,true,1,,2015-07-13T14:38:41.95Z,2015-07-13T14:38:57.183Z
14454,Control_Panel_Batch_Production (Part),Control_Panel_Batch_Production,Stored Procedure,Part,Production Tracking,Control Panel,7,1,1000,false,1,,2015-07-20T07:31:53.313Z,2024-02-06T23:31:15.893Z
13711,Control_Panel_BOM_Parts_For_Attachments_Get (Part),Control_Panel_BOM_Parts_For_Attachments_Get,Stored Procedure,Part,Production Tracking,Control Panel,1,5,1000,true,1,,2015-05-13T08:51:47.707Z,2016-10-06T11:30:09.057Z
13223,Control_Panel_Bulletins_Get (Part),Control_Panel_Bulletins_Get,Stored Procedure,Part,Production Tracking,Control Panel,2,6,1000,true,1,,2015-04-23T14:45:57.723Z,2016-10-06T10:21:12.167Z
17887,Control_Panel_Checksheets_V2_Required_Get (Part),Control_Panel_Checksheets_V2_Required_Get,Stored Procedure,Part,Production Tracking,Control Panel,6,32,1000,true,1,,2015-09-04T17:26:29.807Z,
12612,Control_Panel_Checksheets_With_Validation_Get (Part),Control_Panel_Checksheets_With_Validation_Get,Stored Procedure,Part,Production Tracking,Control Panel,5,36,1000,true,1,,2015-04-01T10:31:06.443Z,2021-11-30T14:47:10.323Z
14089,Control_Panel_Clear_Setup_Container (Part),Control_Panel_Clear_Setup_Container,Stored Procedure,Part,Production Tracking,Control Panel,1,2,1000,true,1,Clears a control panel setup container. Last action = Container Full. May move container to Default Production Location.,2015-06-10T07:04:33.567Z,2025-09-24T15:58:18.157Z
11951,Control_Panel_Component_Source_Get (Part),Control_Panel_Component_Source_Get,Stored Procedure,Part,Production Tracking,Control Panel,4,11,1000,true,1,,2015-03-10T12:07:27.513Z,2023-07-10T20:33:26.377Z
14772,Control_Panel_Container_Heat_Assign (Part),Control_Panel_Container_Heat_Assign,Stored Procedure,Part,Production Tracking,Control Panel,2,0,1000,true,1,,2015-08-24T08:48:38.573Z,
28186,Control_Panel_Container_Status_Picker_Get (Part),Control_Panel_Container_Status_Picker_Get,Stored Procedure,Part,Production Tracking,Control Panel,17,5,1000,true,1,,2016-08-16T22:22:24.09Z,2017-11-02T16:51:17.447Z
12199,Control_Panel_Container_Update (Part),Control_Panel_Container_Update,Stored Procedure,Part,Production Tracking,Control Panel,19,1,1000,true,1,,2015-03-18T05:38:13.79Z,2021-01-14T21:31:31.093Z
13153,Control_Panel_Container_Update_From_Scale (Part),Control_Panel_Container_Update_From_Scale,Stored Procedure,Part,Production Tracking,Control Panel,3,0,1000,false,1,,2015-04-20T10:08:23.92Z,2016-10-06T10:13:30.817Z
881,Control_Panel_Expected_Production_Get (Part),Control_Panel_Expected_Production_Get,Stored Procedure,Part,Production Tracking,Control Panel,4,4,1000,true,1,,2014-02-24T19:28:05.77Z,2023-02-28T17:28:37.26Z
10644,Control_Panel_Get_2 (Part),Control_Panel_Get_2,Stored Procedure,Part,Production Tracking,Control Panel,1,65,1000,true,1,,2015-02-04T10:57:30.643Z,2015-09-04T16:48:44.227Z
14234,Control_Panel_Grid_Get (Part),Control_Panel_Grid_Get,Stored Procedure,Part,Production Tracking,Control Panel,4,23,1000,true,1,,2015-06-19T11:25:55.187Z,2025-11-11T14:45:16.79Z
10638,Control_Panel_Job_Get_2 (Part),Control_Panel_Job_Get_2,Stored Procedure,Part,Production Tracking,Control Panel,1,70,1000,true,1,,2015-02-04T10:38:17.553Z,2015-09-04T16:48:44.477Z
14506,Control_Panel_Job_Op_Batch_Active_Get (Part),Control_Panel_Job_Op_Batch_Active_Get,Stored Procedure,Part,Production Tracking,Control Panel,2,1,1000,true,1,,2015-07-24T08:50:47.63Z,2021-07-13T16:23:26.477Z
13819,Control_Panel_Job_Source_Inventory_Get (Part),Control_Panel_Job_Source_Inventory_Get,Stored Procedure,Part,Production Tracking,Control Panel,2,13,1000,true,1,,2015-05-20T07:04:25.027Z,2023-07-10T20:23:44.13Z
18144,Control_Panel_Loaded_Only_Get (Part),Control_Panel_Loaded_Only_Get,Stored Procedure,Part,Production Tracking,Control Panel,9,23,1000,true,1,,2015-09-04T17:29:56.25Z,
6248,Control_Panel_Loaded_Source_Get (Part),Control_Panel_Loaded_Source_Get,Stored Procedure,Part,Production Tracking,Control Panel,7,23,1000,true,1,,2014-09-11T12:32:44.427Z,2014-09-25T09:19:18.897Z
11947,Control_Panel_Material_Source_Get (Part),Control_Panel_Material_Source_Get,Stored Procedure,Part,Production Tracking,Control Panel,2,8,1000,true,1,,2015-03-10T12:03:33.387Z,2023-07-10T20:31:30.393Z
12127,Control_Panel_Output_Container_Add (Part),Control_Panel_Output_Container_Add,Stored Procedure,Part,Production Tracking,Control Panel,6,2,1000,true,1,,2015-03-16T13:17:00.95Z,2015-09-04T17:30:30.807Z
11626,Control_Panel_Output_Get (Part),Control_Panel_Output_Get,Stored Procedure,Part,Production Tracking,Control Panel,1,61,1000,true,1,,2015-03-02T15:50:50.23Z,2023-07-27T09:45:33.63Z
12021,Control_Panel_Output_Setup_Get (Part),Control_Panel_Output_Setup_Get,Stored Procedure,Part,Production Tracking,Control Panel,1,23,1000,true,1,,2015-03-12T08:42:01.7Z,2019-05-20T15:35:46.757Z
22900,Control_Panel_Production_Timeouts_Get (Part),Control_Panel_Production_Timeouts_Get,Stored Procedure,Part,Production Tracking,Control Panel,2,7,1000,true,1,,2015-09-04T18:31:59.023Z,
23736,Control_Panel_Quantity_Per_Piece_Get (Part),Control_Panel_Quantity_Per_Piece_Get,Stored Procedure,Part,Production Tracking,Control Panel,3,3,1000,true,1,,2015-09-24T06:01:26.28Z,2015-09-24T06:01:44.797Z
12009,Control_Panel_Scrap_Container_Add (Part),Control_Panel_Scrap_Container_Add,Stored Procedure,Part,Production Tracking,Control Panel,3,2,1000,false,1,,2015-03-11T12:40:35.817Z,2026-06-01T18:29:16.817Z
13614,Control_Panel_Setup_BOM_Get (Part),Control_Panel_Setup_BOM_Get,Stored Procedure,Part,Production Tracking,Control Panel,2,46,1000,true,1,,2015-05-07T08:39:23.657Z,2023-06-30T08:17:27.04Z
12878,Control_Panel_Setup_Containers_Get (Part),Control_Panel_Setup_Containers_Get,Stored Procedure,Part,Production Tracking,Control Panel,2,33,1000,true,1,,2015-04-08T12:04:13.027Z,2017-11-02T17:48:49.247Z
13820,Control_Panel_Source_Inventory_Get (Part),Control_Panel_Source_Inventory_Get,Stored Procedure,Part,Production Tracking,Control Panel,3,12,1000,true,1,,2015-05-20T07:05:29.18Z,2023-07-10T20:26:14.043Z
11950,Control_Panel_Supply_Source_Get (Part),Control_Panel_Supply_Source_Get,Stored Procedure,Part,Production Tracking,Control Panel,4,8,1000,true,1,,2015-03-10T12:06:40.58Z,2023-07-10T20:30:04.1Z
15871,Control_Panel_Tool_Set_Tools_Get (Part),Control_Panel_Tool_Set_Tools_Get,Stored Procedure,Part,Production Tracking,Control Panel,2,6,1000,true,1,,2015-09-04T16:44:17.893Z,2023-10-05T18:14:42.797Z
23261,Control_Panel_Tool_Unload (Part),Control_Panel_Tool_Unload,Stored Procedure,Part,Production Tracking,Control Panel,3,0,1000,true,1,,2015-09-18T11:10:09.837Z,2025-12-16T07:03:00.497Z
11949,Control_Panel_WIP_Source_Get (Part),Control_Panel_WIP_Source_Get,Stored Procedure,Part,Production Tracking,Control Panel,3,8,1000,true,1,,2015-03-10T12:05:42.533Z,2023-07-10T20:30:44.23Z
17841,Control_Panel_Workcenter_Checksheets_Get (Part),Control_Panel_Workcenter_Checksheets_Get,Stored Procedure,Part,Production Tracking,Control Panel,1,28,1000,true,1,,2015-09-04T17:26:04.853Z,
10570,Control_Panel_Workcenters_Get (Part),Control_Panel_Workcenters_Get,Stored Procedure,Part,Production Tracking,Control Panel,4,11,1000,true,1,,2015-02-03T07:05:21.63Z,2015-09-04T17:43:18.45Z
20022,Control_Panel_Workcenters_Get_Open (Part),Control_Panel_Workcenters_Get_Open,Stored Procedure,Part,Production Tracking,Control Panel,0,11,1000,true,1,,2015-09-04T18:01:41.86Z,
22974,Cost_Component_History_Get (Part),Cost_Component_History_Get,Stored Procedure,Part,Costing,Part Cost Structure,8,13,1000,true,1,,2015-09-04T18:32:18.847Z,2016-10-03T20:11:15.803Z
2642,Cost_Models_Get (Part),Cost_Models_Get,Stored Procedure,Part,Costing,Part Cost Structure,5,11,1000,true,1,,2014-05-14T15:00:29.16Z,2022-01-27T17:50:23.7Z
16270,Cost_Part_Margin_Get (Part),Cost_Part_Margin_Get,Stored Procedure,Part,Costing,Advanced Standard Costing,3,9,1000,true,1,,2015-09-04T16:59:42.953Z,
19826,Cost_Variance_Report (Part),Cost_Variance_Report,Stored Procedure,Part,Costing,Advanced Standard Costing,3,19,1000,true,1,,2015-09-04T17:58:40.157Z,2022-02-28T13:02:51.317Z
24163,Customer_Part_Average_Values_Get (Part),Customer_Part_Average_Values_Get,Stored Procedure,Part,Engineering,Customer Part Management,3,7,1000,false,1,,2015-11-09T18:35:27.47Z,2015-11-09T18:37:20.907Z
23062,Customer_Part_EDI_Attributes_Get (Part),Customer_Part_EDI_Attributes_Get,Stored Procedure,Part,Engineering,Customer Part Management,1,5,1000,true,1,,2015-09-04T18:33:15.797Z,2017-10-16T16:21:19.773Z
231923,Customer_Parts_By_Part_Get (Part),Customer_Parts_By_Part_Get,Stored Procedure,Part,Engineering,Customer Part Management,2,4,1000,true,1,,2019-10-17T13:05:49.517Z,2019-10-17T13:10:13.16Z
18025,Customer_Parts_By_Part_Or_Customer_Part_Get (Part),Customer_Parts_By_Part_Or_Customer_Part_Get,Stored Procedure,Part,Engineering,Customer Part Management,2,8,1000,true,1,,2015-09-04T17:28:24.46Z,
885,Customer_Parts_Get (Part),Customer_Parts_Get,Stored Procedure,Part,Engineering,Customer Part Management,13,43,1000,true,1,,2014-02-25T17:14:19.837Z,2023-07-26T12:56:00.177Z
14572,Customer_Parts_Get_All (Part),Customer_Parts_Get_All,Stored Procedure,Part,Engineering,Customer Part Management,0,4,1000,false,1,,2015-07-30T13:44:22.24Z,
2168,Customer_Parts_Get_Simple (Part),Customer_Parts_Get_Simple,Stored Procedure,Part,Engineering,Customer Part Management,1,12,1000,true,1,,2014-04-15T19:02:14.01Z,2024-03-27T19:02:36.927Z
